date,ticker,currency,close_price,source_type,note
2024-11-30,EEM,USD,109.5172,synthetic,synthetic_v1_dataset_generator
2024-12-31,EEM,USD,112.6916,synthetic,synthetic_v1_dataset_generator
2025-01-31,EEM,USD,115.7433,synthetic,synthetic_v1_dataset_generator
2025-02-28,EEM,USD,118.4118,synthetic,synthetic_v1_dataset_generator
2025-03-31,EEM,USD,120.5235,synthetic,synthetic_v1_dataset_generator
2025-04-30,EEM,USD,122.0202,synthetic,synthetic_v1_dataset_generator
2025-05-31,EEM,USD,122.9554,synthetic,synthetic_v1_dataset_generator
2025-06-30,EEM,USD,123.4618,synthetic,synthetic_v1_dataset_generator
2025-07-31,EEM,USD,123.7039,synthetic,synthetic_v1_dataset_generator
2025-08-31,EEM,USD,123.8366,synthetic,synthetic_v1_dataset_generator
2025-09-30,EEM,USD,123.9813,synthetic,synthetic_v1_dataset_generator
2025-10-31,EEM,USD,124.2242,synthetic,synthetic_v1_dataset_generator
2025-11-30,EEM,USD,124.6297,synthetic,synthetic_v1_dataset_generator
2025-12-31,EEM,USD,125.2607,synthetic,synthetic_v1_dataset_generator
2026-01-31,EEM,USD,126.1908,synthetic,synthetic_v1_dataset_generator
2026-02-28,EEM,USD,127.5034,synthetic,synthetic_v1_dataset_generator
2026-03-31,EEM,USD,129.2738,synthetic,synthetic_v1_dataset_generator
2026-04-30,EEM,USD,131.5395,synthetic,synthetic_v1_dataset_generator
2023-01-31,AGG,USD,152.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,AGG,USD,154.3302,synthetic,synthetic_v1_dataset_generator
2023-03-31,AGG,USD,156.8975,synthetic,synthetic_v1_dataset_generator
2023-04-30,AGG,USD,159.4713,synthetic,synthetic_v1_dataset_generator
2023-05-31,AGG,USD,161.8409,synthetic,synthetic_v1_dataset_generator
2023-06-30,AGG,USD,163.8454,synthetic,synthetic_v1_dataset_generator
2023-07-31,AGG,USD,165.3873,synthetic,synthetic_v1_dataset_generator
2023-08-31,AGG,USD,166.4268,synthetic,synthetic_v1_dataset_generator
2023-09-30,AGG,USD,166.963,synthetic,synthetic_v1_dataset_generator
2023-10-31,AGG,USD,167.0135,synthetic,synthetic_v1_dataset_generator
2023-11-30,AGG,USD,166.6015,synthetic,synthetic_v1_dataset_generator
2023-12-31,AGG,USD,165.7585,synthetic,synthetic_v1_dataset_generator
2024-01-31,AGG,USD,164.5383,synthetic,synthetic_v1_dataset_generator
2024-02-29,AGG,USD,163.0365,synthetic,synthetic_v1_dataset_generator
2024-03-31,AGG,USD,161.4024,synthetic,synthetic_v1_dataset_generator
2024-04-30,AGG,USD,159.8344,synthetic,synthetic_v1_dataset_generator
2024-05-31,AGG,USD,158.5581,synthetic,synthetic_v1_dataset_generator
2024-06-30,AGG,USD,157.7893,synthetic,synthetic_v1_dataset_generator
2024-07-31,AGG,USD,157.6947,synthetic,synthetic_v1_dataset_generator
2024-08-31,AGG,USD,158.3575,synthetic,synthetic_v1_dataset_generator
2024-09-30,AGG,USD,159.7576,synthetic,synthetic_v1_dataset_generator
2024-10-31,AGG,USD,161.7685,synthetic,synthetic_v1_dataset_generator
2024-11-30,AGG,USD,164.175,synthetic,synthetic_v1_dataset_generator
2024-12-31,AGG,USD,166.708,synthetic,synthetic_v1_dataset_generator
2025-01-31,AGG,USD,169.0939,synthetic,synthetic_v1_dataset_generator
2025-02-28,AGG,USD,171.1066,synthetic,synthetic_v1_dataset_generator
2025-03-31,AGG,USD,172.6086,synthetic,synthetic_v1_dataset_generator
2025-04-30,AGG,USD,173.5689,synthetic,synthetic_v1_dataset_generator
2025-05-31,AGG,USD,174.0516,synthetic,synthetic_v1_dataset_generator
2025-06-30,AGG,USD,174.1817,synthetic,synthetic_v1_dataset_generator
2025-07-31,AGG,USD,174.103,synthetic,synthetic_v1_dataset_generator
2025-08-31,AGG,USD,173.9419,synthetic,synthetic_v1_dataset_generator
2025-09-30,AGG,USD,173.7901,synthetic,synthetic_v1_dataset_generator
2025-10-31,AGG,USD,173.7057,synthetic,synthetic_v1_dataset_generator
2025-11-30,AGG,USD,173.7299,synthetic,synthetic_v1_dataset_generator
2025-12-31,AGG,USD,173.9065,synthetic,synthetic_v1_dataset_generator
2026-01-31,AGG,USD,174.2955,synthetic,synthetic_v1_dataset_generator
2026-02-28,AGG,USD,174.9717,synthetic,synthetic_v1_dataset_generator
2026-03-31,AGG,USD,176.0073,synthetic,synthetic_v1_dataset_generator
2026-04-30,AGG,USD,177.4432,synthetic,synthetic_v1_dataset_generator
2023-01-31,TLT,USD,119.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,TLT,USD,120.8243,synthetic,synthetic_v1_dataset_generator
2023-03-31,TLT,USD,122.8342,synthetic,synthetic_v1_dataset_generator
2023-04-30,TLT,USD,124.8492,synthetic,synthetic_v1_dataset_generator
2023-05-31,TLT,USD,126.7044,synthetic,synthetic_v1_dataset_generator
2023-06-30,TLT,USD,128.2737,synthetic,synthetic_v1_dataset_generator
2023-07-31,TLT,USD,129.4809,synthetic,synthetic_v1_dataset_generator
2023-08-31,TLT,USD,130.2946,synthetic,synthetic_v1_dataset_generator
2023-09-30,TLT,USD,130.7144,synthetic,synthetic_v1_dataset_generator
2023-10-31,TLT,USD,130.754,synthetic,synthetic_v1_dataset_generator
2023-11-30,TLT,USD,130.4315,synthetic,synthetic_v1_dataset_generator
2023-12-31,TLT,USD,129.7715,synthetic,synthetic_v1_dataset_generator
2024-01-31,TLT,USD,128.8162,synthetic,synthetic_v1_dataset_generator
2024-02-29,TLT,USD,127.6404,synthetic,synthetic_v1_dataset_generator
2024-03-31,TLT,USD,126.3611,synthetic,synthetic_v1_dataset_generator
2024-04-30,TLT,USD,125.1335,synthetic,synthetic_v1_dataset_generator
2024-05-31,TLT,USD,124.1343,synthetic,synthetic_v1_dataset_generator
2024-06-30,TLT,USD,123.5324,synthetic,synthetic_v1_dataset_generator
2024-07-31,TLT,USD,123.4583,synthetic,synthetic_v1_dataset_generator
2024-08-31,TLT,USD,123.9773,synthetic,synthetic_v1_dataset_generator
2024-09-30,TLT,USD,125.0734,synthetic,synthetic_v1_dataset_generator
2024-10-31,TLT,USD,126.6477,synthetic,synthetic_v1_dataset_generator
2024-11-30,TLT,USD,128.5317,synthetic,synthetic_v1_dataset_generator
2024-12-31,TLT,USD,130.5148,synthetic,synthetic_v1_dataset_generator
2025-01-31,TLT,USD,132.3827,synthetic,synthetic_v1_dataset_generator
2025-02-28,TLT,USD,133.9584,synthetic,synthetic_v1_dataset_generator
2025-03-31,TLT,USD,135.1344,synthetic,synthetic_v1_dataset_generator
2025-04-30,TLT,USD,135.8862,synthetic,synthetic_v1_dataset_generator
2025-05-31,TLT,USD,136.2641,synthetic,synthetic_v1_dataset_generator
2025-06-30,TLT,USD,136.366,synthetic,synthetic_v1_dataset_generator
2025-07-31,TLT,USD,136.3043,synthetic,synthetic_v1_dataset_generator
2025-08-31,TLT,USD,136.1782,synthetic,synthetic_v1_dataset_generator
2025-09-30,TLT,USD,136.0593,synthetic,synthetic_v1_dataset_generator
2025-10-31,TLT,USD,135.9933,synthetic,synthetic_v1_dataset_generator
2025-11-30,TLT,USD,136.0122,synthetic,synthetic_v1_dataset_generator
2025-12-31,TLT,USD,136.1505,synthetic,synthetic_v1_dataset_generator
2026-01-31,TLT,USD,136.455,synthetic,synthetic_v1_dataset_generator
2026-02-28,TLT,USD,136.9844,synthetic,synthetic_v1_dataset_generator
2026-03-31,TLT,USD,137.7952,synthetic,synthetic_v1_dataset_generator
2026-04-30,TLT,USD,138.9194,synthetic,synthetic_v1_dataset_generator
2023-01-31,IGIB,USD,88.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,IGIB,USD,89.3491,synthetic,synthetic_v1_dataset_generator
2023-03-31,IGIB,USD,90.8354,synthetic,synthetic_v1_dataset_generator
2023-04-30,IGIB,USD,92.3255,synthetic,synthetic_v1_dataset_generator
2023-05-31,IGIB,USD,93.6973,synthetic,synthetic_v1_dataset_generator
2023-06-30,IGIB,USD,94.8579,synthetic,synthetic_v1_dataset_generator
2023-07-31,IGIB,USD,95.7505,synthetic,synthetic_v1_dataset_generator
2023-08-31,IGIB,USD,96.3523,synthetic,synthetic_v1_dataset_generator
2023-09-30,IGIB,USD,96.6628,synthetic,synthetic_v1_dataset_generator
2023-10-31,IGIB,USD,96.692,synthetic,synthetic_v1_dataset_generator
2023-11-30,IGIB,USD,96.4535,synthetic,synthetic_v1_dataset_generator
2023-12-31,IGIB,USD,95.9654,synthetic,synthetic_v1_dataset_generator
2024-01-31,IGIB,USD,95.259,synthetic,synthetic_v1_dataset_generator
2024-02-29,IGIB,USD,94.3896,synthetic,synthetic_v1_dataset_generator
2024-03-31,IGIB,USD,93.4435,synthetic,synthetic_v1_dataset_generator
2024-04-30,IGIB,USD,92.5357,synthetic,synthetic_v1_dataset_generator
2024-05-31,IGIB,USD,91.7968,synthetic,synthetic_v1_dataset_generator
2024-06-30,IGIB,USD,91.3517,synthetic,synthetic_v1_dataset_generator
2024-07-31,IGIB,USD,91.2969,synthetic,synthetic_v1_dataset_generator
2024-08-31,IGIB,USD,91.6807,synthetic,synthetic_v1_dataset_generator
2024-09-30,IGIB,USD,92.4912,synthetic,synthetic_v1_dataset_generator
2024-10-31,IGIB,USD,93.6555,synthetic,synthetic_v1_dataset_generator
2024-11-30,IGIB,USD,95.0487,synthetic,synthetic_v1_dataset_generator
2024-12-31,IGIB,USD,96.5152,synthetic,synthetic_v1_dataset_generator
2025-01-31,IGIB,USD,97.8965,synthetic,synthetic_v1_dataset_generator
2025-02-28,IGIB,USD,99.0617,synthetic,synthetic_v1_dataset_generator
2025-03-31,IGIB,USD,99.9313,synthetic,synthetic_v1_dataset_generator
2025-04-30,IGIB,USD,100.4873,synthetic,synthetic_v1_dataset_generator
2025-05-31,IGIB,USD,100.7667,synthetic,synthetic_v1_dataset_generator
2025-06-30,IGIB,USD,100.8421,synthetic,synthetic_v1_dataset_generator
2025-07-31,IGIB,USD,100.7965,synthetic,synthetic_v1_dataset_generator
2025-08-31,IGIB,USD,100.7032,synthetic,synthetic_v1_dataset_generator
2025-09-30,IGIB,USD,100.6153,synthetic,synthetic_v1_dataset_generator
2025-10-31,IGIB,USD,100.5665,synthetic,synthetic_v1_dataset_generator
2025-11-30,IGIB,USD,100.5804,synthetic,synthetic_v1_dataset_generator
2025-12-31,IGIB,USD,100.6827,synthetic,synthetic_v1_dataset_generator
2026-01-31,IGIB,USD,100.9079,synthetic,synthetic_v1_dataset_generator
2026-02-28,IGIB,USD,101.2994,synthetic,synthetic_v1_dataset_generator
2026-03-31,IGIB,USD,101.8989,synthetic,synthetic_v1_dataset_generator
2026-04-30,IGIB,USD,102.7303,synthetic,synthetic_v1_dataset_generator
2023-01-31,HYG,USD,107.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,HYG,USD,108.6404,synthetic,synthetic_v1_dataset_generator
2023-03-31,HYG,USD,110.4476,synthetic,synthetic_v1_dataset_generator
2023-04-30,HYG,USD,112.2594,synthetic,synthetic_v1_dataset_generator
2023-05-31,HYG,USD,113.9275,synthetic,synthetic_v1_dataset_generator
2023-06-30,HYG,USD,115.3385,synthetic,synthetic_v1_dataset_generator
2023-07-31,HYG,USD,116.424,synthetic,synthetic_v1_dataset_generator
2023-08-31,HYG,USD,117.1557,synthetic,synthetic_v1_dataset_generator
2023-09-30,HYG,USD,117.5332,synthetic,synthetic_v1_dataset_generator
2023-10-31,HYG,USD,117.5687,synthetic,synthetic_v1_dataset_generator
2023-11-30,HYG,USD,117.2787,synthetic,synthetic_v1_dataset_generator
2023-12-31,HYG,USD,116.6853,synthetic,synthetic_v1_dataset_generator
2024-01-31,HYG,USD,115.8263,synthetic,synthetic_v1_dataset_generator
2024-02-29,HYG,USD,114.7691,synthetic,synthetic_v1_dataset_generator
2024-03-31,HYG,USD,113.6188,synthetic,synthetic_v1_dataset_generator
2024-04-30,HYG,USD,112.515,synthetic,synthetic_v1_dataset_generator
2024-05-31,HYG,USD,111.6165,synthetic,synthetic_v1_dataset_generator
2024-06-30,HYG,USD,111.0754,synthetic,synthetic_v1_dataset_generator
2024-07-31,HYG,USD,111.0088,synthetic,synthetic_v1_dataset_generator
2024-08-31,HYG,USD,111.4754,synthetic,synthetic_v1_dataset_generator
2024-09-30,HYG,USD,112.4609,synthetic,synthetic_v1_dataset_generator
2024-10-31,HYG,USD,113.8765,synthetic,synthetic_v1_dataset_generator
2024-11-30,HYG,USD,115.5706,synthetic,synthetic_v1_dataset_generator
2024-12-31,HYG,USD,117.3537,synthetic,synthetic_v1_dataset_generator
2025-01-31,HYG,USD,119.0332,synthetic,synthetic_v1_dataset_generator
2025-02-28,HYG,USD,120.45,synthetic,synthetic_v1_dataset_generator
2025-03-31,HYG,USD,121.5074,synthetic,synthetic_v1_dataset_generator
2025-04-30,HYG,USD,122.1834,synthetic,synthetic_v1_dataset_generator
2025-05-31,HYG,USD,122.5232,synthetic,synthetic_v1_dataset_generator
2025-06-30,HYG,USD,122.6148,synthetic,synthetic_v1_dataset_generator
2025-07-31,HYG,USD,122.5593,synthetic,synthetic_v1_dataset_generator
2025-08-31,HYG,USD,122.446,synthetic,synthetic_v1_dataset_generator
2025-09-30,HYG,USD,122.3391,synthetic,synthetic_v1_dataset_generator
2025-10-31,HYG,USD,122.2797,synthetic,synthetic_v1_dataset_generator
2025-11-30,HYG,USD,122.2967,synthetic,synthetic_v1_dataset_generator
2025-12-31,HYG,USD,122.421,synthetic,synthetic_v1_dataset_generator
2026-01-31,HYG,USD,122.6949,synthetic,synthetic_v1_dataset_generator
2026-02-28,HYG,USD,123.1709,synthetic,synthetic_v1_dataset_generator
2026-03-31,HYG,USD,123.8999,synthetic,synthetic_v1_dataset_generator
2026-04-30,HYG,USD,124.9107,synthetic,synthetic_v1_dataset_generator
2023-01-31,EMB,USD,87.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,EMB,USD,88.3337,synthetic,synthetic_v1_dataset_generator
2023-03-31,EMB,USD,89.8032,synthetic,synthetic_v1_dataset_generator
2023-04-30,EMB,USD,91.2763,synthetic,synthetic_v1_dataset_generator
2023-05-31,EMB,USD,92.6326,synthetic,synthetic_v1_dataset_generator
2023-06-30,EMB,USD,93.7799,synthetic,synthetic_v1_dataset_generator
2023-07-31,EMB,USD,94.6625,synthetic,synthetic_v1_dataset_generator
2023-08-31,EMB,USD,95.2574,synthetic,synthetic_v1_dataset_generator
2023-09-30,EMB,USD,95.5643,synthetic,synthetic_v1_dataset_generator
2023-10-31,EMB,USD,95.5932,synthetic,synthetic_v1_dataset_generator
2023-11-30,EMB,USD,95.3575,synthetic,synthetic_v1_dataset_generator
2023-12-31,EMB,USD,94.8749,synthetic,synthetic_v1_dataset_generator
2024-01-31,EMB,USD,94.1765,synthetic,synthetic_v1_dataset_generator
2024-02-29,EMB,USD,93.317,synthetic,synthetic_v1_dataset_generator
2024-03-31,EMB,USD,92.3816,synthetic,synthetic_v1_dataset_generator
2024-04-30,EMB,USD,91.4842,synthetic,synthetic_v1_dataset_generator
2024-05-31,EMB,USD,90.7536,synthetic,synthetic_v1_dataset_generator
2024-06-30,EMB,USD,90.3136,synthetic,synthetic_v1_dataset_generator
2024-07-31,EMB,USD,90.2595,synthetic,synthetic_v1_dataset_generator
2024-08-31,EMB,USD,90.6388,synthetic,synthetic_v1_dataset_generator
2024-09-30,EMB,USD,91.4402,synthetic,synthetic_v1_dataset_generator
2024-10-31,EMB,USD,92.5912,synthetic,synthetic_v1_dataset_generator
2024-11-30,EMB,USD,93.9686,synthetic,synthetic_v1_dataset_generator
2024-12-31,EMB,USD,95.4184,synthetic,synthetic_v1_dataset_generator
2025-01-31,EMB,USD,96.784,synthetic,synthetic_v1_dataset_generator
2025-02-28,EMB,USD,97.936,synthetic,synthetic_v1_dataset_generator
2025-03-31,EMB,USD,98.7957,synthetic,synthetic_v1_dataset_generator
2025-04-30,EMB,USD,99.3454,synthetic,synthetic_v1_dataset_generator
2025-05-31,EMB,USD,99.6216,synthetic,synthetic_v1_dataset_generator
2025-06-30,EMB,USD,99.6961,synthetic,synthetic_v1_dataset_generator
2025-07-31,EMB,USD,99.6511,synthetic,synthetic_v1_dataset_generator
2025-08-31,EMB,USD,99.5589,synthetic,synthetic_v1_dataset_generator
2025-09-30,EMB,USD,99.4719,synthetic,synthetic_v1_dataset_generator
2025-10-31,EMB,USD,99.4236,synthetic,synthetic_v1_dataset_generator
2025-11-30,EMB,USD,99.4375,synthetic,synthetic_v1_dataset_generator
2025-12-31,EMB,USD,99.5386,synthetic,synthetic_v1_dataset_generator
2026-01-31,EMB,USD,99.7612,synthetic,synthetic_v1_dataset_generator
2026-02-28,EMB,USD,100.1483,synthetic,synthetic_v1_dataset_generator
2026-03-31,EMB,USD,100.741,synthetic,synthetic_v1_dataset_generator
2026-04-30,EMB,USD,101.5629,synthetic,synthetic_v1_dataset_generator
2023-01-31,LQD,USD,100.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,LQD,USD,101.533,synthetic,synthetic_v1_dataset_generator
2023-03-31,LQD,USD,103.222,synthetic,synthetic_v1_dataset_generator
2023-04-30,LQD,USD,104.9153,synthetic,synthetic_v1_dataset_generator
2023-05-31,LQD,USD,106.4743,synthetic,synthetic_v1_dataset_generator
2023-06-30,LQD,USD,107.793,synthetic,synthetic_v1_dataset_generator
2023-07-31,LQD,USD,108.8074,synthetic,synthetic_v1_dataset_generator
2023-08-31,LQD,USD,109.4913,synthetic,synthetic_v1_dataset_generator
2023-09-30,LQD,USD,109.8441,synthetic,synthetic_v1_dataset_generator
2023-10-31,LQD,USD,109.8773,synthetic,synthetic_v1_dataset_generator
2023-11-30,LQD,USD,109.6063,synthetic,synthetic_v1_dataset_generator
2023-12-31,LQD,USD,109.0516,synthetic,synthetic_v1_dataset_generator
2024-01-31,LQD,USD,108.2489,synthetic,synthetic_v1_dataset_generator
2024-02-29,LQD,USD,107.2609,synthetic,synthetic_v1_dataset_generator
2024-03-31,LQD,USD,106.1858,synthetic,synthetic_v1_dataset_generator
2024-04-30,LQD,USD,105.1542,synthetic,synthetic_v1_dataset_generator
2024-05-31,LQD,USD,104.3145,synthetic,synthetic_v1_dataset_generator
2024-06-30,LQD,USD,103.8087,synthetic,synthetic_v1_dataset_generator
2024-07-31,LQD,USD,103.7465,synthetic,synthetic_v1_dataset_generator
2024-08-31,LQD,USD,104.1826,synthetic,synthetic_v1_dataset_generator
2024-09-30,LQD,USD,105.1037,synthetic,synthetic_v1_dataset_generator
2024-10-31,LQD,USD,106.4267,synthetic,synthetic_v1_dataset_generator
2024-11-30,LQD,USD,108.0099,synthetic,synthetic_v1_dataset_generator
2024-12-31,LQD,USD,109.6763,synthetic,synthetic_v1_dataset_generator
2025-01-31,LQD,USD,111.246,synthetic,synthetic_v1_dataset_generator
2025-02-28,LQD,USD,112.5701,synthetic,synthetic_v1_dataset_generator
2025-03-31,LQD,USD,113.5583,synthetic,synthetic_v1_dataset_generator
2025-04-30,LQD,USD,114.1901,synthetic,synthetic_v1_dataset_generator
2025-05-31,LQD,USD,114.5076,synthetic,synthetic_v1_dataset_generator
2025-06-30,LQD,USD,114.5932,synthetic,synthetic_v1_dataset_generator
2025-07-31,LQD,USD,114.5414,synthetic,synthetic_v1_dataset_generator
2025-08-31,LQD,USD,114.4355,synthetic,synthetic_v1_dataset_generator
2025-09-30,LQD,USD,114.3356,synthetic,synthetic_v1_dataset_generator
2025-10-31,LQD,USD,114.2801,synthetic,synthetic_v1_dataset_generator
2025-11-30,LQD,USD,114.296,synthetic,synthetic_v1_dataset_generator
2025-12-31,LQD,USD,114.4122,synthetic,synthetic_v1_dataset_generator
2026-01-31,LQD,USD,114.6681,synthetic,synthetic_v1_dataset_generator
2026-02-28,LQD,USD,115.113,synthetic,synthetic_v1_dataset_generator
2026-03-31,LQD,USD,115.7943,synthetic,synthetic_v1_dataset_generator
2026-04-30,LQD,USD,116.739,synthetic,synthetic_v1_dataset_generator
2023-01-31,GLD,USD,90.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,GLD,USD,92.2855,synthetic,synthetic_v1_dataset_generator
2023-03-31,GLD,USD,94.9067,synthetic,synthetic_v1_dataset_generator
2023-04-30,GLD,USD,97.6494,synthetic,synthetic_v1_dataset_generator
2023-05-31,GLD,USD,100.2969,synthetic,synthetic_v1_dataset_generator
2023-06-30,GLD,USD,102.6594,synthetic,synthetic_v1_dataset_generator
2023-07-31,GLD,USD,104.5934,synthetic,synthetic_v1_dataset_generator
2023-08-31,GLD,USD,106.0057,synthetic,synthetic_v1_dataset_generator
2023-09-30,GLD,USD,106.8457,synthetic,synthetic_v1_dataset_generator
2023-10-31,GLD,USD,107.0927,synthetic,synthetic_v1_dataset_generator
2023-11-30,GLD,USD,106.7496,synthetic,synthetic_v1_dataset_generator
2023-12-31,GLD,USD,105.8474,synthetic,synthetic_v1_dataset_generator
2024-01-31,GLD,USD,104.4581,synthetic,synthetic_v1_dataset_generator
2024-02-29,GLD,USD,102.7096,synthetic,synthetic_v1_dataset_generator
2024-03-31,GLD,USD,100.789,synthetic,synthetic_v1_dataset_generator
2024-04-30,GLD,USD,98.93,synthetic,synthetic_v1_dataset_generator
2024-05-31,GLD,USD,97.3832,synthetic,synthetic_v1_dataset_generator
2024-06-30,GLD,USD,96.3785,synthetic,synthetic_v1_dataset_generator
2024-07-31,GLD,USD,96.0893,synthetic,synthetic_v1_dataset_generator
2024-08-31,GLD,USD,96.6057,synthetic,synthetic_v1_dataset_generator
2024-09-30,GLD,USD,97.9205,synthetic,synthetic_v1_dataset_generator
2024-10-31,GLD,USD,99.9266,synthetic,synthetic_v1_dataset_generator
2024-11-30,GLD,USD,102.4274,synthetic,synthetic_v1_dataset_generator
2024-12-31,GLD,USD,105.1629,synthetic,synthetic_v1_dataset_generator
2025-01-31,GLD,USD,107.85,synthetic,synthetic_v1_dataset_generator
2025-02-28,GLD,USD,110.2318,synthetic,synthetic_v1_dataset_generator
2025-03-31,GLD,USD,112.1249,synthetic,synthetic_v1_dataset_generator
2025-04-30,GLD,USD,113.4478,synthetic,synthetic_v1_dataset_generator
2025-05-31,GLD,USD,114.2215,synthetic,synthetic_v1_dataset_generator
2025-06-30,GLD,USD,114.5431,synthetic,synthetic_v1_dataset_generator
2025-07-31,GLD,USD,114.5464,synthetic,synthetic_v1_dataset_generator
2025-08-31,GLD,USD,114.3652,synthetic,synthetic_v1_dataset_generator
2025-09-30,GLD,USD,114.1118,synthetic,synthetic_v1_dataset_generator
2025-10-31,GLD,USD,113.8752,synthetic,synthetic_v1_dataset_generator
2025-11-30,GLD,USD,113.7318,synthetic,synthetic_v1_dataset_generator
2025-12-31,GLD,USD,113.7616,synthetic,synthetic_v1_dataset_generator
2026-01-31,GLD,USD,114.0566,synthetic,synthetic_v1_dataset_generator
2026-02-28,GLD,USD,114.7169,synthetic,synthetic_v1_dataset_generator
2026-03-31,GLD,USD,115.8313,synthetic,synthetic_v1_dataset_generator
2026-04-30,GLD,USD,117.4492,synthetic,synthetic_v1_dataset_generator
2023-01-31,BIL,USD,90.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,BIL,USD,91.3797,synthetic,synthetic_v1_dataset_generator
2023-03-31,BIL,USD,92.8998,synthetic,synthetic_v1_dataset_generator
2023-04-30,BIL,USD,94.4238,synthetic,synthetic_v1_dataset_generator
2023-05-31,BIL,USD,95.8268,synthetic,synthetic_v1_dataset_generator
2023-06-30,BIL,USD,97.0137,synthetic,synthetic_v1_dataset_generator
2023-07-31,BIL,USD,97.9267,synthetic,synthetic_v1_dataset_generator
2023-08-31,BIL,USD,98.5422,synthetic,synthetic_v1_dataset_generator
2023-09-30,BIL,USD,98.8597,synthetic,synthetic_v1_dataset_generator
2023-10-31,BIL,USD,98.8896,synthetic,synthetic_v1_dataset_generator
2023-11-30,BIL,USD,98.6456,synthetic,synthetic_v1_dataset_generator
2023-12-31,BIL,USD,98.1465,synthetic,synthetic_v1_dataset_generator
2024-01-31,BIL,USD,97.424,synthetic,synthetic_v1_dataset_generator
2024-02-29,BIL,USD,96.5348,synthetic,synthetic_v1_dataset_generator
2024-03-31,BIL,USD,95.5672,synthetic,synthetic_v1_dataset_generator
2024-04-30,BIL,USD,94.6388,synthetic,synthetic_v1_dataset_generator
2024-05-31,BIL,USD,93.8831,synthetic,synthetic_v1_dataset_generator
2024-06-30,BIL,USD,93.4279,synthetic,synthetic_v1_dataset_generator
2024-07-31,BIL,USD,93.3719,synthetic,synthetic_v1_dataset_generator
2024-08-31,BIL,USD,93.7643,synthetic,synthetic_v1_dataset_generator
2024-09-30,BIL,USD,94.5933,synthetic,synthetic_v1_dataset_generator
2024-10-31,BIL,USD,95.784,synthetic,synthetic_v1_dataset_generator
2024-11-30,BIL,USD,97.2089,synthetic,synthetic_v1_dataset_generator
2024-12-31,BIL,USD,98.7087,synthetic,synthetic_v1_dataset_generator
2025-01-31,BIL,USD,100.1214,synthetic,synthetic_v1_dataset_generator
2025-02-28,BIL,USD,101.3131,synthetic,synthetic_v1_dataset_generator
2025-03-31,BIL,USD,102.2025,synthetic,synthetic_v1_dataset_generator
2025-04-30,BIL,USD,102.7711,synthetic,synthetic_v1_dataset_generator
2025-05-31,BIL,USD,103.0569,synthetic,synthetic_v1_dataset_generator
2025-06-30,BIL,USD,103.1339,synthetic,synthetic_v1_dataset_generator
2025-07-31,BIL,USD,103.0873,synthetic,synthetic_v1_dataset_generator
2025-08-31,BIL,USD,102.9919,synthetic,synthetic_v1_dataset_generator
2025-09-30,BIL,USD,102.902,synthetic,synthetic_v1_dataset_generator
2025-10-31,BIL,USD,102.8521,synthetic,synthetic_v1_dataset_generator
2025-11-30,BIL,USD,102.8664,synthetic,synthetic_v1_dataset_generator
2025-12-31,BIL,USD,102.971,synthetic,synthetic_v1_dataset_generator
2026-01-31,BIL,USD,103.2013,synthetic,synthetic_v1_dataset_generator
2026-02-28,BIL,USD,103.6017,synthetic,synthetic_v1_dataset_generator
2026-03-31,BIL,USD,104.2148,synthetic,synthetic_v1_dataset_generator
2026-04-30,BIL,USD,105.0651,synthetic,synthetic_v1_dataset_generator
2023-01-31,DBMF,USD,86.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,DBMF,USD,87.974,synthetic,synthetic_v1_dataset_generator
2023-03-31,DBMF,USD,90.0999,synthetic,synthetic_v1_dataset_generator
2023-04-30,DBMF,USD,92.1802,synthetic,synthetic_v1_dataset_generator
2023-05-31,DBMF,USD,94.0366,synthetic,synthetic_v1_dataset_generator
2023-06-30,DBMF,USD,95.5378,synthetic,synthetic_v1_dataset_generator
2023-07-31,DBMF,USD,96.6131,synthetic,synthetic_v1_dataset_generator
2023-08-31,DBMF,USD,97.2481,synthetic,synthetic_v1_dataset_generator
2023-09-30,DBMF,USD,97.4661,synthetic,synthetic_v1_dataset_generator
2023-10-31,DBMF,USD,97.306,synthetic,synthetic_v1_dataset_generator
2023-11-30,DBMF,USD,96.8085,synthetic,synthetic_v1_dataset_generator
2023-12-31,DBMF,USD,96.0147,synthetic,synthetic_v1_dataset_generator
2024-01-31,DBMF,USD,94.9769,synthetic,synthetic_v1_dataset_generator
2024-02-29,DBMF,USD,93.7746,synthetic,synthetic_v1_dataset_generator
2024-03-31,DBMF,USD,92.5247,synthetic,synthetic_v1_dataset_generator
2024-04-30,DBMF,USD,91.3792,synthetic,synthetic_v1_dataset_generator
2024-05-31,DBMF,USD,90.5073,synthetic,synthetic_v1_dataset_generator
2024-06-30,DBMF,USD,90.0684,synthetic,synthetic_v1_dataset_generator
2024-07-31,DBMF,USD,90.1817,synthetic,synthetic_v1_dataset_generator
2024-08-31,DBMF,USD,90.9006,synthetic,synthetic_v1_dataset_generator
