date,fund_id,fund_name,nav_usd_m,investment_geography,mandate_sector,strategy,source
2025-10-31,PF_INDIA_DIGITAL,Indigo India Digital Growth Fund,11.3736,India,Information Technology,India Digital Growth,synthetic_v1_dataset_generator
2025-11-30,PF_INDIA_DIGITAL,Indigo India Digital Growth Fund,11.4358,India,Information Technology,India Digital Growth,synthetic_v1_dataset_generator
2025-12-31,PF_INDIA_DIGITAL,Indigo India Digital Growth Fund,11.5096,India,Information Technology,India Digital Growth,synthetic_v1_dataset_generator
2026-01-31,PF_INDIA_DIGITAL,Indigo India Digital Growth Fund,11.5988,India,Information Technology,India Digital Growth,synthetic_v1_dataset_generator
2026-02-28,PF_INDIA_DIGITAL,Indigo India Digital Growth Fund,11.7076,India,Information Technology,India Digital Growth,synthetic_v1_dataset_generator
2026-03-31,PF_INDIA_DIGITAL,Indigo India Digital Growth Fund,11.8406,India,Information Technology,India Digital Growth,synthetic_v1_dataset_generator
2026-04-30,PF_INDIA_DIGITAL,Indigo India Digital Growth Fund,12.0,India,Information Technology,India Digital Growth,synthetic_v1_dataset_generator
2023-01-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,10.5895,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2023-02-28,PF_CLIMATE_ALPHA,Climate Alpha Fund,10.8095,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2023-03-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,11.046,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2023-04-30,PF_CLIMATE_ALPHA,Climate Alpha Fund,11.2827,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2023-05-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,11.5042,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2023-06-30,PF_CLIMATE_ALPHA,Climate Alpha Fund,11.6991,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2023-07-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,11.8603,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2023-08-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,11.9851,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2023-09-30,PF_CLIMATE_ALPHA,Climate Alpha Fund,12.0738,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2023-10-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,12.1282,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2023-11-30,PF_CLIMATE_ALPHA,Climate Alpha Fund,12.1506,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2023-12-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,12.1435,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2024-01-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,12.1111,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2024-02-29,PF_CLIMATE_ALPHA,Climate Alpha Fund,12.0604,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2024-03-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,12.0021,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2024-04-30,PF_CLIMATE_ALPHA,Climate Alpha Fund,11.9505,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2024-05-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,11.922,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2024-06-30,PF_CLIMATE_ALPHA,Climate Alpha Fund,11.9324,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2024-07-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,11.994,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2024-08-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,12.1132,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2024-09-30,PF_CLIMATE_ALPHA,Climate Alpha Fund,12.2885,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2024-10-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,12.5103,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2024-11-30,PF_CLIMATE_ALPHA,Climate Alpha Fund,12.7623,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2024-12-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,13.0235,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2025-01-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,13.2727,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2025-02-28,PF_CLIMATE_ALPHA,Climate Alpha Fund,13.4923,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2025-03-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,13.6715,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2025-04-30,PF_CLIMATE_ALPHA,Climate Alpha Fund,13.8082,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2025-05-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,13.9078,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2025-06-30,PF_CLIMATE_ALPHA,Climate Alpha Fund,13.9807,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2025-07-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,14.0389,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2025-08-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,14.0931,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2025-09-30,PF_CLIMATE_ALPHA,Climate Alpha Fund,14.1509,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2025-10-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,14.217,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2025-11-30,PF_CLIMATE_ALPHA,Climate Alpha Fund,14.2947,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2025-12-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,14.3871,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2026-01-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,14.4985,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2026-02-28,PF_CLIMATE_ALPHA,Climate Alpha Fund,14.6346,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2026-03-31,PF_CLIMATE_ALPHA,Climate Alpha Fund,14.8007,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2026-04-30,PF_CLIMATE_ALPHA,Climate Alpha Fund,15.0,Global / Multi-region,Climate / Industrials,Climate Technology,synthetic_v1_dataset_generator
2023-01-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,15.7298,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2023-02-28,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,15.9105,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2023-03-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,16.0961,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2023-04-30,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,16.2755,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2023-05-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,16.4395,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2023-06-30,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,16.5823,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2023-07-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,16.7021,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2023-08-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,16.7999,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2023-09-30,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,16.8783,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2023-10-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,16.9403,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2023-11-30,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,16.9883,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2023-12-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,17.0242,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2024-01-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,17.0497,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2024-02-29,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,17.0679,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2024-03-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,17.084,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2024-04-30,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,17.1055,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2024-05-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,17.1416,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2024-06-30,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,17.2016,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2024-07-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,17.2924,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2024-08-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,17.4176,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2024-09-30,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,17.575,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2024-10-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,17.7575,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2024-11-30,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,17.9535,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2024-12-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,18.1495,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2025-01-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,18.3327,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2025-02-28,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,18.4935,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2025-03-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,18.6275,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2025-04-30,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,18.7361,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2025-05-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,18.825,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2025-06-30,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,18.9024,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2025-07-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,18.9768,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2025-08-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,19.0546,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2025-09-30,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,19.1396,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2025-10-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,19.2331,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2025-11-30,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,19.3351,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2025-12-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,19.4454,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2026-01-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,19.5648,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2026-02-28,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,19.6955,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2026-03-31,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,19.84,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2026-04-30,PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,20.0,North America,Diversified Credit,Senior Direct Lending,synthetic_v1_dataset_generator
2023-01-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,13.3704,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2023-02-28,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,13.5239,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2023-03-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,13.6817,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2023-04-30,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,13.8342,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2023-05-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,13.9735,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2023-06-30,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.095,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2023-07-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.1968,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2023-08-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.2799,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2023-09-30,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.3465,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2023-10-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.3992,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2023-11-30,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.4401,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2023-12-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.4706,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2024-01-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.4922,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2024-02-29,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.5077,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2024-03-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.5214,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2024-04-30,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.5397,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2024-05-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.5704,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2024-06-30,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.6213,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2024-07-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.6986,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2024-08-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.8049,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2024-09-30,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,14.9387,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2024-10-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,15.0938,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2024-11-30,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,15.2605,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2024-12-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,15.4271,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2025-01-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,15.5828,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2025-02-28,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,15.7195,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2025-03-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,15.8334,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2025-04-30,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,15.9257,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2025-05-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,16.0012,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2025-06-30,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,16.0671,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2025-07-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,16.1303,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2025-08-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,16.1964,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2025-09-30,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,16.2686,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2025-10-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,16.3481,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2025-11-30,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,16.4348,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2025-12-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,16.5286,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2026-01-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,16.6301,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2026-02-28,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,16.7411,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2026-03-31,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,16.864,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2026-04-30,PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,17.0,Global / Multi-region,Special Situations Credit,Opportunistic Credit,synthetic_v1_dataset_generator
2023-01-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.0109,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2023-02-28,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.1374,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2023-03-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.2673,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2023-04-30,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.3928,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2023-05-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.5076,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2023-06-30,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.6076,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2023-07-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.6915,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2023-08-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.7599,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2023-09-30,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.8148,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2023-10-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.8582,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2023-11-30,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.8918,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2023-12-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.9169,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2024-01-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.9348,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2024-02-29,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.9475,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2024-03-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.9588,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2024-04-30,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.9739,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2024-05-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,11.9992,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2024-06-30,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,12.0411,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2024-07-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,12.1047,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2024-08-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,12.1923,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2024-09-30,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,12.3025,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2024-10-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,12.4302,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2024-11-30,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,12.5674,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2024-12-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,12.7047,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2025-01-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,12.8329,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2025-02-28,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,12.9454,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2025-03-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,13.0393,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2025-04-30,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,13.1153,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2025-05-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,13.1775,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2025-06-30,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,13.2317,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2025-07-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,13.2837,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2025-08-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,13.3382,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2025-09-30,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,13.3977,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2025-10-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,13.4632,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2025-11-30,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,13.5346,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2025-12-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,13.6118,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2026-01-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,13.6954,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2026-02-28,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,13.7868,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2026-03-31,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,13.888,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2026-04-30,PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,14.0,North America,Financials,Specialty Finance,synthetic_v1_dataset_generator
2023-01-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,12.9771,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2023-02-28,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,13.1262,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2023-03-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,13.2793,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2023-04-30,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,13.4273,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
